timestamp,price,hour,day,month,year,weekday,price_change
2025-01-01 00:00:00,4.85,0,1,1,2025,2,
2025-01-01 00:15:00,4.85,0,1,1,2025,2,0.0
2025-01-01 00:30:00,4.85,0,1,1,2025,2,0.0
2025-01-01 00:45:00,4.85,0,1,1,2025,2,0.0
2025-01-01 01:00:00,3.95,1,1,1,2025,2,-0.8999999999999995
2025-01-01 01:15:00,3.95,1,1,1,2025,2,0.0
2025-01-01 01:30:00,3.95,1,1,1,2025,2,0.0
2025-01-01 01:45:00,3.95,1,1,1,2025,2,0.0
2025-01-01 02:00:00,3.8,2,1,1,2025,2,-0.15000000000000036
2025-01-01 02:15:00,3.8,2,1,1,2025,2,0.0
2025-01-01 02:30:00,3.8,2,1,1,2025,2,0.0
2025-01-01 02:45:00,3.8,2,1,1,2025,2,0.0
2025-01-01 03:00:00,3.46,3,1,1,2025,2,-0.33999999999999986
2025-01-01 03:15:00,3.46,3,1,1,2025,2,0.0
2025-01-01 03:30:00,3.46,3,1,1,2025,2,0.0
2025-01-01 03:45:00,3.46,3,1,1,2025,2,0.0
2025-01-01 04:00:00,3.44,4,1,1,2025,2,-0.020000000000000018
2025-01-01 04:15:00,3.44,4,1,1,2025,2,0.0
2025-01-01 04:30:00,3.44,4,1,1,2025,2,0.0
2025-01-01 04:45:00,3.44,4,1,1,2025,2,0.0
2025-01-01 05:00:00,3.88,5,1,1,2025,2,0.43999999999999995
2025-01-01 05:15:00,3.88,5,1,1,2025,2,0.0
2025-01-01 05:30:00,3.88,5,1,1,2025,2,0.0
2025-01-01 05:45:00,3.88,5,1,1,2025,2,0.0
2025-01-01 06:00:00,20.88,6,1,1,2025,2,17.0
2025-01-01 06:15:00,20.88,6,1,1,2025,2,0.0
2025-01-01 06:30:00,20.88,6,1,1,2025,2,0.0
2025-01-01 06:45:00,20.88,6,1,1,2025,2,0.0
2025-01-01 07:00:00,36.55,7,1,1,2025,2,15.669999999999998
2025-01-01 07:15:00,36.55,7,1,1,2025,2,0.0
2025-01-01 07:30:00,36.55,7,1,1,2025,2,0.0
2025-01-01 07:45:00,36.55,7,1,1,2025,2,0.0
2025-01-01 08:00:00,41.79,8,1,1,2025,2,5.240000000000002
2025-01-01 08:15:00,41.79,8,1,1,2025,2,0.0
2025-01-01 08:30:00,41.79,8,1,1,2025,2,0.0
2025-01-01 08:45:00,41.79,8,1,1,2025,2,0.0
2025-01-01 09:00:00,52.01,9,1,1,2025,2,10.219999999999999
2025-01-01 09:15:00,52.01,9,1,1,2025,2,0.0
2025-01-01 09:30:00,52.01,9,1,1,2025,2,0.0
2025-01-01 09:45:00,52.01,9,1,1,2025,2,0.0
2025-01-01 10:00:00,75.0,10,1,1,2025,2,22.990000000000002
2025-01-01 10:15:00,75.0,10,1,1,2025,2,0.0
2025-01-01 10:30:00,75.0,10,1,1,2025,2,0.0
2025-01-01 10:45:00,75.0,10,1,1,2025,2,0.0
2025-01-01 11:00:00,79.99,11,1,1,2025,2,4.989999999999995
2025-01-01 11:15:00,79.99,11,1,1,2025,2,0.0
2025-01-01 11:30:00,79.99,11,1,1,2025,2,0.0
2025-01-01 11:45:00,79.99,11,1,1,2025,2,0.0
2025-01-01 12:00:00,77.02,12,1,1,2025,2,-2.969999999999999
2025-01-01 12:15:00,77.02,12,1,1,2025,2,0.0
2025-01-01 12:30:00,77.02,12,1,1,2025,2,0.0
2025-01-01 12:45:00,77.02,12,1,1,2025,2,0.0
2025-01-01 13:00:00,80.0,13,1,1,2025,2,2.980000000000004
2025-01-01 13:15:00,80.0,13,1,1,2025,2,0.0
2025-01-01 13:30:00,80.0,13,1,1,2025,2,0.0
2025-01-01 13:45:00,80.0,13,1,1,2025,2,0.0
2025-01-01 14:00:00,85.17,14,1,1,2025,2,5.170000000000002
2025-01-01 14:15:00,85.17,14,1,1,2025,2,0.0
2025-01-01 14:30:00,85.17,14,1,1,2025,2,0.0
2025-01-01 14:45:00,85.17,14,1,1,2025,2,0.0
2025-01-01 15:00:00,93.19,15,1,1,2025,2,8.019999999999996
2025-01-01 15:15:00,93.19,15,1,1,2025,2,0.0
2025-01-01 15:30:00,93.19,15,1,1,2025,2,0.0
2025-01-01 15:45:00,93.19,15,1,1,2025,2,0.0
2025-01-01 16:00:00,101.72,16,1,1,2025,2,8.530000000000001
2025-01-01 16:15:00,101.72,16,1,1,2025,2,0.0
2025-01-01 16:30:00,101.72,16,1,1,2025,2,0.0
2025-01-01 16:45:00,101.72,16,1,1,2025,2,0.0
2025-01-01 17:00:00,99.89,17,1,1,2025,2,-1.8299999999999983
2025-01-01 17:15:00,99.89,17,1,1,2025,2,0.0
2025-01-01 17:30:00,99.89,17,1,1,2025,2,0.0
2025-01-01 17:45:00,99.89,17,1,1,2025,2,0.0
2025-01-01 18:00:00,101.71,18,1,1,2025,2,1.8199999999999932
2025-01-01 18:15:00,101.71,18,1,1,2025,2,0.0
2025-01-01 18:30:00,101.71,18,1,1,2025,2,0.0
2025-01-01 18:45:00,101.71,18,1,1,2025,2,0.0
2025-01-01 19:00:00,92.43,19,1,1,2025,2,-9.279999999999987
2025-01-01 19:15:00,92.43,19,1,1,2025,2,0.0
2025-01-01 19:30:00,92.43,19,1,1,2025,2,0.0
2025-01-01 19:45:00,92.43,19,1,1,2025,2,0.0
2025-01-01 20:00:00,89.99,20,1,1,2025,2,-2.440000000000012
2025-01-01 20:15:00,89.99,20,1,1,2025,2,0.0
2025-01-01 20:30:00,89.99,20,1,1,2025,2,0.0
2025-01-01 20:45:00,89.99,20,1,1,2025,2,0.0
2025-01-01 21:00:00,106.22,21,1,1,2025,2,16.230000000000004
2025-01-01 21:15:00,106.22,21,1,1,2025,2,0.0
2025-01-01 21:30:00,106.22,21,1,1,2025,2,0.0
2025-01-01 21:45:00,106.22,21,1,1,2025,2,0.0
2025-01-01 22:00:00,106.22,22,1,1,2025,2,0.0
2025-01-01 22:15:00,106.22,22,1,1,2025,2,0.0
2025-01-01 22:30:00,106.22,22,1,1,2025,2,0.0
2025-01-01 22:45:00,106.22,22,1,1,2025,2,0.0
2025-01-01 23:00:00,90.6,23,1,1,2025,2,-15.620000000000005
2025-01-01 23:15:00,90.6,23,1,1,2025,2,0.0
2025-01-01 23:30:00,90.6,23,1,1,2025,2,0.0
2025-01-01 23:45:00,90.6,23,1,1,2025,2,0.0
2025-01-02 00:00:00,51.32,0,2,1,2025,3,-39.279999999999994
2025-01-02 00:15:00,51.32,0,2,1,2025,3,0.0
2025-01-02 00:30:00,51.32,0,2,1,2025,3,0.0
2025-01-02 00:45:00,51.32,0,2,1,2025,3,0.0
2025-01-02 01:00:00,42.01,1,2,1,2025,3,-9.310000000000002
2025-01-02 01:15:00,42.01,1,2,1,2025,3,0.0
2025-01-02 01:30:00,42.01,1,2,1,2025,3,0.0
2025-01-02 01:45:00,42.01,1,2,1,2025,3,0.0
2025-01-02 02:00:00,40.74,2,2,1,2025,3,-1.269999999999996
2025-01-02 02:15:00,40.74,2,2,1,2025,3,0.0
2025-01-02 02:30:00,40.74,2,2,1,2025,3,0.0
2025-01-02 02:45:00,40.74,2,2,1,2025,3,0.0
2025-01-02 03:00:00,37.03,3,2,1,2025,3,-3.710000000000001
2025-01-02 03:15:00,37.03,3,2,1,2025,3,0.0
2025-01-02 03:30:00,37.03,3,2,1,2025,3,0.0
2025-01-02 03:45:00,37.03,3,2,1,2025,3,0.0
2025-01-02 04:00:00,42.9,4,2,1,2025,3,5.869999999999997
2025-01-02 04:15:00,42.9,4,2,1,2025,3,0.0
2025-01-02 04:30:00,42.9,4,2,1,2025,3,0.0
2025-01-02 04:45:00,42.9,4,2,1,2025,3,0.0
2025-01-02 05:00:00,74.9,5,2,1,2025,3,32.00000000000001
2025-01-02 05:15:00,74.9,5,2,1,2025,3,0.0
2025-01-02 05:30:00,74.9,5,2,1,2025,3,0.0
2025-01-02 05:45:00,74.9,5,2,1,2025,3,0.0
2025-01-02 06:00:00,82.76,6,2,1,2025,3,7.859999999999999
2025-01-02 06:15:00,82.76,6,2,1,2025,3,0.0
2025-01-02 06:30:00,82.76,6,2,1,2025,3,0.0
2025-01-02 06:45:00,82.76,6,2,1,2025,3,0.0
2025-01-02 07:00:00,94.93,7,2,1,2025,3,12.170000000000002
2025-01-02 07:15:00,94.93,7,2,1,2025,3,0.0
2025-01-02 07:30:00,94.93,7,2,1,2025,3,0.0
2025-01-02 07:45:00,94.93,7,2,1,2025,3,0.0
2025-01-02 08:00:00,118.62,8,2,1,2025,3,23.689999999999998
2025-01-02 08:15:00,118.62,8,2,1,2025,3,0.0
2025-01-02 08:30:00,118.62,8,2,1,2025,3,0.0
2025-01-02 08:45:00,118.62,8,2,1,2025,3,0.0
2025-01-02 09:00:00,125.7,9,2,1,2025,3,7.079999999999998
2025-01-02 09:15:00,125.7,9,2,1,2025,3,0.0
2025-01-02 09:30:00,125.7,9,2,1,2025,3,0.0
2025-01-02 09:45:00,125.7,9,2,1,2025,3,0.0
2025-01-02 10:00:00,123.32,10,2,1,2025,3,-2.3800000000000097
2025-01-02 10:15:00,123.32,10,2,1,2025,3,0.0
2025-01-02 10:30:00,123.32,10,2,1,2025,3,0.0
2025-01-02 10:45:00,123.32,10,2,1,2025,3,0.0
2025-01-02 11:00:00,110.47,11,2,1,2025,3,-12.849999999999994
2025-01-02 11:15:00,110.47,11,2,1,2025,3,0.0
2025-01-02 11:30:00,110.47,11,2,1,2025,3,0.0
2025-01-02 11:45:00,110.47,11,2,1,2025,3,0.0
2025-01-02 12:00:00,101.39,12,2,1,2025,3,-9.079999999999998
2025-01-02 12:15:00,101.39,12,2,1,2025,3,0.0
2025-01-02 12:30:00,101.39,12,2,1,2025,3,0.0
2025-01-02 12:45:00,101.39,12,2,1,2025,3,0.0
2025-01-02 13:00:00,106.88,13,2,1,2025,3,5.489999999999995
2025-01-02 13:15:00,106.88,13,2,1,2025,3,0.0
2025-01-02 13:30:00,106.88,13,2,1,2025,3,0.0
2025-01-02 13:45:00,106.88,13,2,1,2025,3,0.0
2025-01-02 14:00:00,113.55,14,2,1,2025,3,6.670000000000002
2025-01-02 14:15:00,113.55,14,2,1,2025,3,0.0
2025-01-02 14:30:00,113.55,14,2,1,2025,3,0.0
2025-01-02 14:45:00,113.55,14,2,1,2025,3,0.0
2025-01-02 15:00:00,129.15,15,2,1,2025,3,15.600000000000009
2025-01-02 15:15:00,129.15,15,2,1,2025,3,0.0
2025-01-02 15:30:00,129.15,15,2,1,2025,3,0.0
2025-01-02 15:45:00,129.15,15,2,1,2025,3,0.0
2025-01-02 16:00:00,135.28,16,2,1,2025,3,6.1299999999999955
2025-01-02 16:15:00,135.28,16,2,1,2025,3,0.0
2025-01-02 16:30:00,135.28,16,2,1,2025,3,0.0
2025-01-02 16:45:00,135.28,16,2,1,2025,3,0.0
2025-01-02 17:00:00,150.22,17,2,1,2025,3,14.939999999999998
2025-01-02 17:15:00,150.22,17,2,1,2025,3,0.0
2025-01-02 17:30:00,150.22,17,2,1,2025,3,0.0
2025-01-02 17:45:00,150.22,17,2,1,2025,3,0.0
2025-01-02 18:00:00,148.43,18,2,1,2025,3,-1.789999999999992
2025-01-02 18:15:00,148.43,18,2,1,2025,3,0.0
2025-01-02 18:30:00,148.43,18,2,1,2025,3,0.0
2025-01-02 18:45:00,148.43,18,2,1,2025,3,0.0
2025-01-02 19:00:00,109.51,19,2,1,2025,3,-38.92
2025-01-02 19:15:00,109.51,19,2,1,2025,3,0.0
2025-01-02 19:30:00,109.51,19,2,1,2025,3,0.0
2025-01-02 19:45:00,109.51,19,2,1,2025,3,0.0
2025-01-02 20:00:00,104.67,20,2,1,2025,3,-4.840000000000003
2025-01-02 20:15:00,104.67,20,2,1,2025,3,0.0
2025-01-02 20:30:00,104.67,20,2,1,2025,3,0.0
2025-01-02 20:45:00,104.67,20,2,1,2025,3,0.0
2025-01-02 21:00:00,77.65,21,2,1,2025,3,-27.019999999999996
2025-01-02 21:15:00,77.65,21,2,1,2025,3,0.0
2025-01-02 21:30:00,77.65,21,2,1,2025,3,0.0
2025-01-02 21:45:00,77.65,21,2,1,2025,3,0.0
2025-01-02 22:00:00,66.87,22,2,1,2025,3,-10.780000000000001
2025-01-02 22:15:00,66.87,22,2,1,2025,3,0.0
2025-01-02 22:30:00,66.87,22,2,1,2025,3,0.0
2025-01-02 22:45:00,66.87,22,2,1,2025,3,0.0
2025-01-02 23:00:00,58.07,23,2,1,2025,3,-8.800000000000004
2025-01-02 23:15:00,58.07,23,2,1,2025,3,0.0
2025-01-02 23:30:00,58.07,23,2,1,2025,3,0.0
2025-01-02 23:45:00,58.07,23,2,1,2025,3,0.0
2025-01-03 00:00:00,43.43,0,3,1,2025,4,-14.64
2025-01-03 00:15:00,43.43,0,3,1,2025,4,0.0
2025-01-03 00:30:00,43.43,0,3,1,2025,4,0.0
2025-01-03 00:45:00,43.43,0,3,1,2025,4,0.0
2025-01-03 01:00:00,50.66,1,3,1,2025,4,7.229999999999997
2025-01-03 01:15:00,50.66,1,3,1,2025,4,0.0
2025-01-03 01:30:00,50.66,1,3,1,2025,4,0.0
2025-01-03 01:45:00,50.66,1,3,1,2025,4,0.0
2025-01-03 02:00:00,37.42,2,3,1,2025,4,-13.239999999999995
2025-01-03 02:15:00,37.42,2,3,1,2025,4,0.0
2025-01-03 02:30:00,37.42,2,3,1,2025,4,0.0
2025-01-03 02:45:00,37.42,2,3,1,2025,4,0.0
2025-01-03 03:00:00,33.43,3,3,1,2025,4,-3.990000000000002
2025-01-03 03:15:00,33.43,3,3,1,2025,4,0.0
2025-01-03 03:30:00,33.43,3,3,1,2025,4,0.0
2025-01-03 03:45:00,33.43,3,3,1,2025,4,0.0
2025-01-03 04:00:00,39.92,4,3,1,2025,4,6.490000000000002
2025-01-03 04:15:00,39.92,4,3,1,2025,4,0.0
2025-01-03 04:30:00,39.92,4,3,1,2025,4,0.0
2025-01-03 04:45:00,39.92,4,3,1,2025,4,0.0
2025-01-03 05:00:00,67.99,5,3,1,2025,4,28.069999999999993
2025-01-03 05:15:00,67.99,5,3,1,2025,4,0.0
2025-01-03 05:30:00,67.99,5,3,1,2025,4,0.0
2025-01-03 05:45:00,67.99,5,3,1,2025,4,0.0
2025-01-03 06:00:00,83.01,6,3,1,2025,4,15.02000000000001
2025-01-03 06:15:00,83.01,6,3,1,2025,4,0.0
2025-01-03 06:30:00,83.01,6,3,1,2025,4,0.0
2025-01-03 06:45:00,83.01,6,3,1,2025,4,0.0
2025-01-03 07:00:00,123.89,7,3,1,2025,4,40.879999999999995
2025-01-03 07:15:00,123.89,7,3,1,2025,4,0.0
2025-01-03 07:30:00,123.89,7,3,1,2025,4,0.0
2025-01-03 07:45:00,123.89,7,3,1,2025,4,0.0
2025-01-03 08:00:00,125.82,8,3,1,2025,4,1.9299999999999926
2025-01-03 08:15:00,125.82,8,3,1,2025,4,0.0
2025-01-03 08:30:00,125.82,8,3,1,2025,4,0.0
2025-01-03 08:45:00,125.82,8,3,1,2025,4,0.0
2025-01-03 09:00:00,127.05,9,3,1,2025,4,1.230000000000004
2025-01-03 09:15:00,127.05,9,3,1,2025,4,0.0
2025-01-03 09:30:00,127.05,9,3,1,2025,4,0.0
2025-01-03 09:45:00,127.05,9,3,1,2025,4,0.0
2025-01-03 10:00:00,100.0,10,3,1,2025,4,-27.049999999999997
2025-01-03 10:15:00,100.0,10,3,1,2025,4,0.0
2025-01-03 10:30:00,100.0,10,3,1,2025,4,0.0
2025-01-03 10:45:00,100.0,10,3,1,2025,4,0.0
2025-01-03 11:00:00,105.95,11,3,1,2025,4,5.950000000000003
2025-01-03 11:15:00,105.95,11,3,1,2025,4,0.0
2025-01-03 11:30:00,105.95,11,3,1,2025,4,0.0
2025-01-03 11:45:00,105.95,11,3,1,2025,4,0.0
2025-01-03 12:00:00,89.18,12,3,1,2025,4,-16.769999999999996
2025-01-03 12:15:00,89.18,12,3,1,2025,4,0.0
2025-01-03 12:30:00,89.18,12,3,1,2025,4,0.0
2025-01-03 12:45:00,89.18,12,3,1,2025,4,0.0
2025-01-03 13:00:00,92.99,13,3,1,2025,4,3.809999999999988
2025-01-03 13:15:00,92.99,13,3,1,2025,4,0.0
2025-01-03 13:30:00,92.99,13,3,1,2025,4,0.0
2025-01-03 13:45:00,92.99,13,3,1,2025,4,0.0
2025-01-03 14:00:00,94.02,14,3,1,2025,4,1.0300000000000011
2025-01-03 14:15:00,94.02,14,3,1,2025,4,0.0
2025-01-03 14:30:00,94.02,14,3,1,2025,4,0.0
2025-01-03 14:45:00,94.02,14,3,1,2025,4,0.0
2025-01-03 15:00:00,101.03,15,3,1,2025,4,7.010000000000005
2025-01-03 15:15:00,101.03,15,3,1,2025,4,0.0
2025-01-03 15:30:00,101.03,15,3,1,2025,4,0.0
2025-01-03 15:45:00,101.03,15,3,1,2025,4,0.0
2025-01-03 16:00:00,123.89,16,3,1,2025,4,22.86
2025-01-03 16:15:00,123.89,16,3,1,2025,4,0.0
2025-01-03 16:30:00,123.89,16,3,1,2025,4,0.0
2025-01-03 16:45:00,123.89,16,3,1,2025,4,0.0
2025-01-03 17:00:00,119.91,17,3,1,2025,4,-3.980000000000004
2025-01-03 17:15:00,119.91,17,3,1,2025,4,0.0
2025-01-03 17:30:00,119.91,17,3,1,2025,4,0.0
2025-01-03 17:45:00,119.91,17,3,1,2025,4,0.0
2025-01-03 18:00:00,119.9,18,3,1,2025,4,-0.009999999999990905
2025-01-03 18:15:00,119.9,18,3,1,2025,4,0.0
2025-01-03 18:30:00,119.9,18,3,1,2025,4,0.0
2025-01-03 18:45:00,119.9,18,3,1,2025,4,0.0
2025-01-03 19:00:00,108.44,19,3,1,2025,4,-11.460000000000008
2025-01-03 19:15:00,108.44,19,3,1,2025,4,0.0
2025-01-03 19:30:00,108.44,19,3,1,2025,4,0.0
2025-01-03 19:45:00,108.44,19,3,1,2025,4,0.0
2025-01-03 20:00:00,88.19,20,3,1,2025,4,-20.25
2025-01-03 20:15:00,88.19,20,3,1,2025,4,0.0
2025-01-03 20:30:00,88.19,20,3,1,2025,4,0.0
2025-01-03 20:45:00,88.19,20,3,1,2025,4,0.0
2025-01-03 21:00:00,91.2,21,3,1,2025,4,3.010000000000005
2025-01-03 21:15:00,91.2,21,3,1,2025,4,0.0
2025-01-03 21:30:00,91.2,21,3,1,2025,4,0.0
2025-01-03 21:45:00,91.2,21,3,1,2025,4,0.0
2025-01-03 22:00:00,91.19,22,3,1,2025,4,-0.010000000000005116
2025-01-03 22:15:00,91.19,22,3,1,2025,4,0.0
2025-01-03 22:30:00,91.19,22,3,1,2025,4,0.0
2025-01-03 22:45:00,91.19,22,3,1,2025,4,0.0
2025-01-03 23:00:00,77.06,23,3,1,2025,4,-14.129999999999995
2025-01-03 23:15:00,77.06,23,3,1,2025,4,0.0
2025-01-03 23:30:00,77.06,23,3,1,2025,4,0.0
2025-01-03 23:45:00,77.06,23,3,1,2025,4,0.0
2025-01-04 00:00:00,51.81,0,4,1,2025,5,-25.25
2025-01-04 00:15:00,51.81,0,4,1,2025,5,0.0
2025-01-04 00:30:00,51.81,0,4,1,2025,5,0.0
2025-01-04 00:45:00,51.81,0,4,1,2025,5,0.0
2025-01-04 01:00:00,48.64,1,4,1,2025,5,-3.1700000000000017
2025-01-04 01:15:00,48.64,1,4,1,2025,5,0.0
2025-01-04 01:30:00,48.64,1,4,1,2025,5,0.0
2025-01-04 01:45:00,48.64,1,4,1,2025,5,0.0
2025-01-04 02:00:00,48.45,2,4,1,2025,5,-0.18999999999999773
2025-01-04 02:15:00,48.45,2,4,1,2025,5,0.0
2025-01-04 02:30:00,48.45,2,4,1,2025,5,0.0
2025-01-04 02:45:00,48.45,2,4,1,2025,5,0.0
2025-01-04 03:00:00,55.01,3,4,1,2025,5,6.559999999999995
2025-01-04 03:15:00,55.01,3,4,1,2025,5,0.0
2025-01-04 03:30:00,55.01,3,4,1,2025,5,0.0
2025-01-04 03:45:00,55.01,3,4,1,2025,5,0.0
2025-01-04 04:00:00,47.97,4,4,1,2025,5,-7.039999999999999
2025-01-04 04:15:00,47.97,4,4,1,2025,5,0.0
2025-01-04 04:30:00,47.97,4,4,1,2025,5,0.0
2025-01-04 04:45:00,47.97,4,4,1,2025,5,0.0
2025-01-04 05:00:00,58.5,5,4,1,2025,5,10.530000000000001
2025-01-04 05:15:00,58.5,5,4,1,2025,5,0.0
2025-01-04 05:30:00,58.5,5,4,1,2025,5,0.0
2025-01-04 05:45:00,58.5,5,4,1,2025,5,0.0
2025-01-04 06:00:00,59.67,6,4,1,2025,5,1.1700000000000017
2025-01-04 06:15:00,59.67,6,4,1,2025,5,0.0
2025-01-04 06:30:00,59.67,6,4,1,2025,5,0.0
2025-01-04 06:45:00,59.67,6,4,1,2025,5,0.0
2025-01-04 07:00:00,85.17,7,4,1,2025,5,25.5
2025-01-04 07:15:00,85.17,7,4,1,2025,5,0.0
2025-01-04 07:30:00,85.17,7,4,1,2025,5,0.0
2025-01-04 07:45:00,85.17,7,4,1,2025,5,0.0
2025-01-04 08:00:00,101.1,8,4,1,2025,5,15.929999999999993
2025-01-04 08:15:00,101.1,8,4,1,2025,5,0.0
2025-01-04 08:30:00,101.1,8,4,1,2025,5,0.0
2025-01-04 08:45:00,101.1,8,4,1,2025,5,0.0
2025-01-04 09:00:00,106.83,9,4,1,2025,5,5.730000000000004
2025-01-04 09:15:00,106.83,9,4,1,2025,5,0.0
2025-01-04 09:30:00,106.83,9,4,1,2025,5,0.0
2025-01-04 09:45:00,106.83,9,4,1,2025,5,0.0
2025-01-04 10:00:00,107.45,10,4,1,2025,5,0.6200000000000045
2025-01-04 10:15:00,107.45,10,4,1,2025,5,0.0
2025-01-04 10:30:00,107.45,10,4,1,2025,5,0.0
2025-01-04 10:45:00,107.45,10,4,1,2025,5,0.0
2025-01-04 11:00:00,106.48,11,4,1,2025,5,-0.9699999999999989
2025-01-04 11:15:00,106.48,11,4,1,2025,5,0.0
2025-01-04 11:30:00,106.48,11,4,1,2025,5,0.0
2025-01-04 11:45:00,106.48,11,4,1,2025,5,0.0
2025-01-04 12:00:00,104.2,12,4,1,2025,5,-2.280000000000001
2025-01-04 12:15:00,104.2,12,4,1,2025,5,0.0
2025-01-04 12:30:00,104.2,12,4,1,2025,5,0.0
2025-01-04 12:45:00,104.2,12,4,1,2025,5,0.0
2025-01-04 13:00:00,78.86,13,4,1,2025,5,-25.340000000000003
2025-01-04 13:15:00,78.86,13,4,1,2025,5,0.0
2025-01-04 13:30:00,78.86,13,4,1,2025,5,0.0
2025-01-04 13:45:00,78.86,13,4,1,2025,5,0.0
2025-01-04 14:00:00,113.79,14,4,1,2025,5,34.93000000000001
2025-01-04 14:15:00,113.79,14,4,1,2025,5,0.0
2025-01-04 14:30:00,113.79,14,4,1,2025,5,0.0
2025-01-04 14:45:00,113.79,14,4,1,2025,5,0.0
2025-01-04 15:00:00,138.39,15,4,1,2025,5,24.59999999999998
2025-01-04 15:15:00,138.39,15,4,1,2025,5,0.0
2025-01-04 15:30:00,138.39,15,4,1,2025,5,0.0
2025-01-04 15:45:00,138.39,15,4,1,2025,5,0.0
2025-01-04 16:00:00,149.99,16,4,1,2025,5,11.600000000000023
2025-01-04 16:15:00,149.99,16,4,1,2025,5,0.0
2025-01-04 16:30:00,149.99,16,4,1,2025,5,0.0
2025-01-04 16:45:00,149.99,16,4,1,2025,5,0.0
2025-01-04 17:00:00,150.17,17,4,1,2025,5,0.1799999999999784
2025-01-04 17:15:00,150.17,17,4,1,2025,5,0.0
2025-01-04 17:30:00,150.17,17,4,1,2025,5,0.0
2025-01-04 17:45:00,150.17,17,4,1,2025,5,0.0
2025-01-04 18:00:00,147.33,18,4,1,2025,5,-2.839999999999975
2025-01-04 18:15:00,147.33,18,4,1,2025,5,0.0
2025-01-04 18:30:00,147.33,18,4,1,2025,5,0.0
2025-01-04 18:45:00,147.33,18,4,1,2025,5,0.0
2025-01-04 19:00:00,140.1,19,4,1,2025,5,-7.230000000000018
2025-01-04 19:15:00,140.1,19,4,1,2025,5,0.0
2025-01-04 19:30:00,140.1,19,4,1,2025,5,0.0
2025-01-04 19:45:00,140.1,19,4,1,2025,5,0.0
2025-01-04 20:00:00,123.2,20,4,1,2025,5,-16.89999999999999
2025-01-04 20:15:00,123.2,20,4,1,2025,5,0.0
2025-01-04 20:30:00,123.2,20,4,1,2025,5,0.0
2025-01-04 20:45:00,123.2,20,4,1,2025,5,0.0
2025-01-04 21:00:00,120.5,21,4,1,2025,5,-2.700000000000003
2025-01-04 21:15:00,120.5,21,4,1,2025,5,0.0
2025-01-04 21:30:00,120.5,21,4,1,2025,5,0.0
2025-01-04 21:45:00,120.5,21,4,1,2025,5,0.0
2025-01-04 22:00:00,77.21,22,4,1,2025,5,-43.290000000000006
2025-01-04 22:15:00,77.21,22,4,1,2025,5,0.0
2025-01-04 22:30:00,77.21,22,4,1,2025,5,0.0
2025-01-04 22:45:00,77.21,22,4,1,2025,5,0.0
2025-01-04 23:00:00,64.41,23,4,1,2025,5,-12.799999999999997
2025-01-04 23:15:00,64.41,23,4,1,2025,5,0.0
2025-01-04 23:30:00,64.41,23,4,1,2025,5,0.0
2025-01-04 23:45:00,64.41,23,4,1,2025,5,0.0
2025-01-05 00:00:00,56.81,0,5,1,2025,6,-7.599999999999994
2025-01-05 00:15:00,56.81,0,5,1,2025,6,0.0
2025-01-05 00:30:00,56.81,0,5,1,2025,6,0.0
2025-01-05 00:45:00,56.81,0,5,1,2025,6,0.0
2025-01-05 01:00:00,57.59,1,5,1,2025,6,0.7800000000000011
2025-01-05 01:15:00,57.59,1,5,1,2025,6,0.0
2025-01-05 01:30:00,57.59,1,5,1,2025,6,0.0
2025-01-05 01:45:00,57.59,1,5,1,2025,6,0.0
2025-01-05 02:00:00,58.58,2,5,1,2025,6,0.9899999999999949
2025-01-05 02:15:00,58.58,2,5,1,2025,6,0.0
2025-01-05 02:30:00,58.58,2,5,1,2025,6,0.0
2025-01-05 02:45:00,58.58,2,5,1,2025,6,0.0
2025-01-05 03:00:00,60.59,3,5,1,2025,6,2.010000000000005
2025-01-05 03:15:00,60.59,3,5,1,2025,6,0.0
2025-01-05 03:30:00,60.59,3,5,1,2025,6,0.0
2025-01-05 03:45:00,60.59,3,5,1,2025,6,0.0
2025-01-05 04:00:00,69.56,4,5,1,2025,6,8.969999999999999
2025-01-05 04:15:00,69.56,4,5,1,2025,6,0.0
2025-01-05 04:30:00,69.56,4,5,1,2025,6,0.0
2025-01-05 04:45:00,69.56,4,5,1,2025,6,0.0
2025-01-05 05:00:00,71.34,5,5,1,2025,6,1.7800000000000011
2025-01-05 05:15:00,71.34,5,5,1,2025,6,0.0
2025-01-05 05:30:00,71.34,5,5,1,2025,6,0.0
2025-01-05 05:45:00,71.34,5,5,1,2025,6,0.0
2025-01-05 06:00:00,85.68,6,5,1,2025,6,14.340000000000003
2025-01-05 06:15:00,85.68,6,5,1,2025,6,0.0
2025-01-05 06:30:00,85.68,6,5,1,2025,6,0.0
2025-01-05 06:45:00,85.68,6,5,1,2025,6,0.0
2025-01-05 07:00:00,85.41,7,5,1,2025,6,-0.27000000000001023
2025-01-05 07:15:00,85.41,7,5,1,2025,6,0.0
2025-01-05 07:30:00,85.41,7,5,1,2025,6,0.0
2025-01-05 07:45:00,85.41,7,5,1,2025,6,0.0
2025-01-05 08:00:00,89.3,8,5,1,2025,6,3.8900000000000006
2025-01-05 08:15:00,89.3,8,5,1,2025,6,0.0
2025-01-05 08:30:00,89.3,8,5,1,2025,6,0.0
2025-01-05 08:45:00,89.3,8,5,1,2025,6,0.0
2025-01-05 09:00:00,98.82,9,5,1,2025,6,9.519999999999996
2025-01-05 09:15:00,98.82,9,5,1,2025,6,0.0
